time,desired temp,current,tc_temp
1677896482.0185153,47.358983541429645,0.7093505736274965,47.3122596
1677896487.037366,47.442416549623616,0.7122879958810406,47.3923301
1677896492.0430143,47.52606168280106,0.7162503912704143,47.4708213
1677896497.061159,47.60949208825887,0.7133326621249095,47.5624465
1677896502.0646217,47.69301778962275,0.722533165047418,47.6306877
1677896507.0602572,47.77634606053492,0.726632262281719,47.7091865
1677896512.0693347,47.85977478514175,0.7318627317136787,47.7858505
1677896517.065226,47.94326174746017,0.7345772265593934,47.8676872
1677896522.0840223,48.026687777937056,0.7328924992484968,47.9579315
1677896527.079979,48.11017431904932,0.7329221352808624,48.0446357
1677896532.0987077,48.193580326339216,0.725282752084289,48.1457138
1677896537.096001,48.27706608067017,0.7223934871225721,48.236988
1677896542.159189,48.36145763486684,0.7218885660360593,48.3242721
1677896547.1258159,48.444036631684114,0.7271706286223537,48.3985404
1677896552.121575,48.52736795435409,0.7354096849227704,48.4683532
1677896557.1304846,48.61079977840245,0.7443494639070153,48.5375671
1677896562.1465843,48.69428546915512,0.7420252160122262,48.6289672
1677896567.1450286,48.77785360902608,0.7519036045940831,48.6968421
1677896572.1581745,48.86131063789189,0.7458674799742828,48.7956542
1677896577.1765237,48.94472845087509,0.7517274446818301,48.8710479
1677896582.1623838,49.02821441978276,0.7486674646302376,48.963871
1677896587.2013812,49.11167532692413,0.7542584277710422,49.0397567
1677896592.1870441,49.1950643508639,0.7481535285125266,49.1381988
1677896597.1963289,49.27844386190236,0.7453243005793124,49.2296752
1677896602.1853824,49.36191438128611,0.7361062129978445,49.3330307
1677896607.2272203,49.44584065367839,0.7462619255272614,49.399002
1677896612.2241292,49.52892067124506,0.7630101070563827,49.4524002
1677896617.233782,49.612567981978856,0.7717964769563991,49.5229682
1677896622.2326946,49.695852336188764,0.7677931681409697,49.6181564
1677896627.2411869,49.77932095219752,0.7631510093421089,49.7141571
1677896632.2579865,49.86301114648641,0.7594852447814167,49.807949
1677896637.2718835,49.94653911680044,0.7593886652157872,49.8942909
1677896642.2944577,50.02999378929596,0.7601825673630924,49.9787292
1677896647.3050725,50,0.703716497715111,50.058731
1677896652.3053641,50,0.666434122950114,50.1269302
1677896657.3160574,50,0.6387437597101127,50.173603
1677896662.3180535,50,0.6394164897101113,50.1640548
1677896667.3357017,50,0.656974672326111,50.1227798
1677896672.3467565,50,0.6867697573261115,50.0601806
1677896677.347402,50,0.7128099963286133,50.0077133
1677896682.3611357,50,0.7365426570926137,49.9621467
1677896687.3754025,50,0.7499218295926118,49.9384651
1677896692.374422,50,0.7487768007626132,49.9435844
1677896697.4023345,50,0.7285610859186131,49.9847793
1677896708.458782,50.0279121,0.7871261251181124,49.9087448
1677896713.4750783,49.944620998544316,0.9947564498262682,49.4357147
1677896718.4772434,49.86103210433604,1.0873187478305297,49.2000503
1677896723.4829178,49.77780748192749,1.021239571174441,49.2741661
1677896728.4821951,49.69435005172374,0.8498053323656609,49.541233
1677896733.5041628,49.61081122939072,0.6378856611162723,49.8686027
1677896738.5015717,49.52719365740102,0.4520229599882528,50.1266479
1677896743.5125248,49.44388074064535,0.3378220951265508,50.232315
1677896748.5280497,49.36015017017009,0.3346843415527726,50.1169013
1677896753.5384932,49.27674494171423,0.4083022886870378,49.8571472
1677896758.5822747,49.192664134346266,0.5263707557420406,49.5204391
1677896763.5728097,49.1095833141037,0.6472537025442219,49.1915092
1677896768.5570345,49.02627344115855,0.7414436871006083,48.9248886
1677896773.5726058,48.94270374361954,0.7922526664450827,48.7493972
1677896778.5857162,48.859408513548786,0.782660291149507,48.6936035
1677896783.5947733,48.77580306514384,0.7270691060756305,48.7237815
1677896788.6052382,48.69242407067897,0.6509688834979712,48.7878189
1677896793.6116636,48.60885871633174,0.5718596442326485,48.8503952
1677896798.6224983,48.525516950927994,0.5057126353039765,48.881546
1677896803.6254568,48.44192769114456,0.4814414503981689,48.8271751
1677896808.6410167,48.358536322755434,0.4970842273941961,48.6955947
1677896813.6480594,48.27503534539821,0.5385935948981656,48.516941
1677896818.6497033,48.1915582575826,0.5956474949299265,48.3132705
1677896823.7083817,48.1074544467954,0.6420526400682113,48.1349678
1677896828.6708772,48.02440008704148,0.6704336335603208,47.99654
1677896833.6999166,47.94077552144012,0.667018800869363,47.9207496
1677896838.6847146,47.85748790089569,0.649350080619541,47.8720703
1677896843.705289,47.77400784476878,0.6191037020348847,47.8454971
1677896848.7273283,47.69034798924408,0.5838832865036385,47.8255195
1677896853.7215912,47.607119603795624,0.5575251763742984,47.7860603
1677896858.7321517,47.52357496802292,0.550573097523622,47.7072105
1677896863.741184,47.440126554015094,0.5558935183304109,47.6048583
1677896868.7426617,47.35675874138158,0.5595730430481948,47.5066375
