t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI,x2,y2,r2,theta2
1681190471.141145, 0, 0.007825135, -7.850687e-05, 0.00827453, 359.4508, 0, 0, 0, 22.5, +2.250192E+01, +5.567401E-08, 0.007825135, -0.0004439224, 0.007866878, 356.7531
1681190477.8704162, 0, 0.007825135, -0.0004439224, 0.007825529, 356.7531, 0, 0, 0, 23.0, +2.300247E+01, +5.737149E-08, 0.007825135, -0.0004439224, 0.008202735, 356.7531
1681190484.5796564, 0, 0.007825135, -0.0004439224, 0.007912824, 356.7531, 0, 0, 0, 23.5, +2.350343E+01, +5.848294E-08, 0.008190715, -0.0004439224, 0.007866878, 354.095
1681190491.307302, 0, 0.008190715, -0.0008093381, 0.008202735, 359.4252, 0, 0, 0, 24.0, +2.400396E+01, +5.981349E-08, 0.007825135, -0.0008093381, 0.008230603, 354.3568
1681190498.041682, 0, 0.008190715, -7.850687e-05, 0.008567802, 354.095, 0, 0, 0, 24.5, +2.450444E+01, +6.168623E-08, 0.008190715, -0.0004439224, 0.008230603, 356.7531
1681190504.7712312, 0, 0.008556293, -7.850687e-05, 0.008202735, 356.8977, 0, 0, 0, 25.0, +2.500530E+01, +6.276827E-08, 0.007825135, -0.0004439224, 0.008202735, 356.8977
1681190511.4843662, 0, 0.008190715, -7.850687e-05, 0.008202735, 354.3568, 0, 0, 0, 25.0, +2.500509E+01, +6.274055E-08, 0.008556293, -0.0008093381, 0.008230603, 354.095
1681190518.2230332, 0, 0.008190715, -0.0008093381, 0.008202735, 356.7531, 0, 0, 0, 24.5, +2.450466E+01, +6.013652E-08, 0.008190715, -0.0004439224, 0.007837717, 359.4252
1681190524.9370117, 0, 0.008190715, -0.0004439224, 0.007866878, 354.095, 0, 0, 0, 24.0, +2.400400E+01, +5.789084E-08, 0.008556293, -0.0004439224, 0.008230603, 356.7531
1681190531.6863356, 0, 0.008190715, -0.0004439224, 0.008202735, 356.8977, 0, 0, 0, 23.5, +2.350324E+01, +5.622026E-08, 0.007825135, -0.0008093381, 0.007837717, 354.095
1681190538.40079, 0, 0.007825135, -0.0004439224, 0.008230603, 356.8977, 0, 0, 0, 23.0, +2.300256E+01, +5.369809E-08, 0.007825135, -0.0004439224, 0.007866878, 356.7531
1681190545.1212573, 0, 0.007825135, -0.0004439224, 0.007837717, 356.7531, 0, 0, 0, 22.5, +2.250183E+01, +5.200660E-08, 0.007825135, -0.0004439224, 0.007837717, 356.8977
1681190551.8495479, 0, 0.007825135, -0.0008093381, 0.007837717, 353.8078, 0, 0, 0, 22.0, +2.200453E+01, +4.956160E-08, 0.007825135, -0.0004439224, 0.007837717, 356.7531
1681190558.585007, 0, 0.007825135, -0.0008093381, 0.007837717, 356.7531, 0, 0, 0, 21.5, +2.150379E+01, +4.751532E-08, 0.007825135, -0.0008093381, 0.007837717, 356.7531
1681190565.296105, 0, 0.007825135, -0.0004439224, 0.007866878, 356.8977, 0, 0, 0, 21.0, +2.100064E+01, +4.600627E-08, 0.007459556, -0.0008093381, 0.007866878, 356.7531
1681190572.0203774, 0, 0.007459556, -0.0004439224, 0.007472754, 356.7531, 0, 0, 0, 20.5, +2.050032E+01, +4.410380E-08, 0.007459556, -0.0004439224, 0.007866878, 356.7531
1681190578.7106752, 0, 0.007459556, -0.0008093381, 0.007837717, 356.7531, 0, 0, 0, 20.0, +1.999985E+01, +4.193214E-08, 0.007825135, -0.0004439224, 0.007837717, 354.095
1681190585.4633293, 0, 0.007825135, -0.0008093381, 0.007503333, 356.7531, 0, 0, 0, 19.5, +1.950017E+01, +4.054677E-08, 0.007825135, -0.0008093381, 0.007472754, 354.095
1681190592.185306, 0, 0.007459556, -0.0004439224, 0.007472754, 356.5943, 0, 0, 0, 19.0, +1.900065E+01, +3.872008E-08, 0.007459556, -0.0004439224, 0.007503333, 359.397
1681190598.9238186, 0, 0.007459556, -0.0004439224, 0.007472754, 356.5943, 0, 0, 0, 18.5, +1.850060E+01, +3.660391E-08, 0.007459556, -0.0004439224, 0.007139996, 356.5943
1681190605.6442049, 0, 0.007459556, -7.850687e-05, 0.007472754, 353.8078, 0, 0, 0, 18.0, +1.800032E+01, +3.500535E-08, 0.007093977, -0.0008093381, 0.007503333, 356.5943
1681190612.3686903, 0, 0.007459556, -0.0008093381, 0.007472754, 356.5943, 0, 0, 0, 17.5, +1.749957E+01, +3.385121E-08, 0.007459556, -0.0004439224, 0.007472754, 356.5943
1681190619.083595, 0, 0.007459556, -0.0004439224, 0.007503333, 356.5943, 0, 0, 0, 17.0, +1.700001E+01, +3.186571E-08, 0.007459556, -0.0008093381, 0.007837717, 356.5943
1681190625.798692, 0, 0.007093977, -7.850687e-05, 0.007107853, 359.397, 0, 0, 0, 16.5, +1.650050E+01, +3.082301E-08, 0.007093977, -0.0004439224, 0.00745997, 356.4193
1681190632.5108323, 0, 0.007093977, -0.0004439224, 0.007472754, 356.5943, 0, 0, 0, 16.0, +1.600081E+01, +2.916469E-08, 0.007459556, -0.0004439224, 0.007472754, 356.4193
1681190639.209493, 0, 0.006728398, -0.0004439224, 0.007094412, 356.4193, 0, 0, 0, 15.5, +1.550049E+01, +2.798930E-08, 0.007459556, -0.0004439224, 0.007503333, 353.4914
1681190645.9260445, 0, 0.007093977, -0.0004439224, 0.007107853, 353.8078, 0, 0, 0, 15.0, +1.499994E+01, +2.656732E-08, 0.007093977, -0.0008093381, 0.007107853, 356.4193
1681190652.6468432, 0, 0.007093977, -0.0008093381, 0.007139996, 359.3659, 0, 0, 0, 14.5, +1.450011E+01, +2.476667E-08, 0.007093977, -0.0004439224, 0.006743026, 356.5943
1681190659.3688977, 0, 0.007093977, -0.0008093381, 0.007107853, 353.4914, 0, 0, 0, 14.0, +1.400065E+01, +2.340802E-08, 0.006728398, -0.0004439224, 0.007472754, 356.4193
1681190666.110233, 0, 0.006728398, -0.0004439224, 0.007094412, 356.4193, 0, 0, 0, 13.5, +1.350109E+01, +2.210031E-08, 0.007093977, -0.0008093381, 0.007094412, 356.2253
1681190672.8233433, 0, 0.006728398, -0.0004439224, 0.007094412, 353.141, 0, 0, 0, 13.0, +1.300084E+01, +2.119937E-08, 0.007093977, -0.0008093381, 0.006743026, 353.141
1681190679.5550408, 0, 0.006728398, -0.0004439224, 0.006743026, 359.3315, 0, 0, 0, 12.5, +1.250030E+01, +1.960474E-08, 0.007093977, -0.0004439224, 0.007107853, 356.2253
1681190686.2992837, 0, 0.007093977, -0.0004439224, 0.007107853, 356.4193, 0, 0, 0, 12.0, +1.200003E+01, +1.848142E-08, 0.006728398, -0.0008093381, 0.006728856, 353.4914
1681190693.01527, 0, 0.007093977, -0.0004439224, 0.006743026, 353.4914, 0, 0, 0, 11.5, +1.150041E+01, +1.748077E-08, 0.007093977, -0.0008093381, 0.006743026, 353.141
1681190699.7567184, 0, 0.007093977, -7.850687e-05, 0.006728856, 359.3315, 0, 0, 0, 11.0, +1.100093E+01, +1.621178E-08, 0.007093977, -0.0008093381, 0.006378286, 356.4193
1681190706.4931993, 0, 0.007093977, -0.0004439224, 0.006776899, 353.141, 0, 0, 0, 10.5, +1.050097E+01, +1.510653E-08, 0.007093977, -7.850687e-05, 0.006776899, 353.141
1681190713.2444854, 0, 0.007093977, -0.0004439224, 0.006743026, 359.3315, 0, 0, 0, 10.0, +1.000066E+01, +1.415201E-08, 0.006728398, -7.850687e-05, 0.006743026, 359.3315
1681190719.9974122, 0, 0.006728398, -7.850687e-05, 0.006776899, 359.3315, 0, 0, 0, 9.5, +9.499933E+00, +1.311027E-08, 0.006728398, -0.0004439224, 0.006414086, 356.2253
1681190726.7192514, 0, 0.006362819, -7.850687e-05, 0.006743026, 359.3315, 0, 0, 0, 9.0, +9.000100E+00, +1.232753E-08, 0.006728398, -0.0004439224, 0.006743026, 356.009
1681190733.427738, 0, 0.006728398, -0.0004439224, 0.006776899, 356.2253, 0, 0, 0, 8.5, +8.500550E+00, +1.122601E-08, 0.006728398, -0.0004439224, 0.006013647, 356.2253
1681190740.1658406, 0, 0.006728398, -7.850687e-05, 0.006743026, 356.2253, 0, 0, 0, 8.0, +8.000880E+00, +1.027998E-08, 0.006362819, -7.850687e-05, 0.006743026, 353.141
1681190746.8852227, 0, 0.006728398, -0.0008093381, 0.006378286, 356.2253, 0, 0, 0, 7.5, +7.500505E+00, +9.705593E-09, 0.006728398, -0.0004439224, 0.006743026, 356.2253
1681190753.615578, 0, 0.006728398, -0.0004439224, 0.007107853, 356.009, 0, 0, 0, 7.0, +6.999916E+00, +8.831110E-09, 0.006362819, -0.0008093381, 0.006743026, 356.009
1681190760.3826282, 0, 0.006362819, -0.0004439224, 0.006743026, 353.141, 0, 0, 0, 6.5, +6.499833E+00, +7.961727E-09, 0.006728398, -0.0004439224, 0.006743026, 356.009
1681190767.1149542, 0, 0.006362819, -0.0004439224, 0.006743026, 359.3315, 0, 0, 0, 6.0, +6.000213E+00, +7.204224E-09, 0.006728398, -0.0004439224, 0.006378286, 359.2931
1681190773.823486, 0, 0.006362819, -0.0008093381, 0.006414086, 359.3315, 0, 0, 0, 5.5, +5.500669E+00, +6.403150E-09, 0.006728398, -0.0004439224, 0.006378286, 356.009
1681190780.548402, 0, 0.006728398, -7.850687e-05, 0.006378286, 359.2931, 0, 0, 0, 5.0, +5.000605E+00, +5.588443E-09, 0.006362819, -0.0008093381, 0.006414086, 359.2931
1681190787.2741427, 0, 0.006362819, -0.0004439224, 0.006728856, 353.141, 0, 0, 0, 4.5, +4.500045E+00, +4.616625E-09, 0.006362819, -7.850687e-05, 0.006728856, 356.009
1681190794.0220442, 0, 0.006728398, -7.850687e-05, 0.006378286, 356.009, 0, 0, 0, 4.0, +3.999697E+00, +4.022294E-09, 0.006362819, -7.850687e-05, 0.006776899, 356.2253
1681190800.7542996, 0, 0.00599724, -0.0004439224, 0.006414086, 359.2931, 0, 0, 0, 3.5, +3.500048E+00, +3.173359E-09, 0.006728398, -0.0004439224, 0.006378286, 356.009
1681190807.4601362, 0, 0.006362819, -0.0004439224, 0.006378286, 356.009, 0, 0, 0, 3.0, +3.000428E+00, +2.922539E-09, 0.006728398, -0.0008093381, 0.006414086, 356.009
1681190814.1688218, 0, 0.006362819, -0.0004439224, 0.006776899, 356.2253, 0, 0, 0, 2.5, +2.500618E+00, +2.085469E-09, 0.006362819, -0.0004439224, 0.006734512, 356.009
1681190820.8753018, 0, 0.006362819, -7.850687e-05, 0.006414086, 355.7666, 0, 0, 0, 2.0, +1.999995E+00, +1.409300E-09, 0.006362819, -0.0004439224, 0.006363303, 355.7666
1681190827.5863545, 0, 0.006362819, -0.0004439224, 0.006363303, 356.009, 0, 0, 0, 1.5, +1.499999E+00, +1.025095E-09, 0.00599724, -0.0004439224, 0.006728856, 352.751
1681190834.3180625, 0, 0.006362819, -7.850687e-05, 0.006013647, 356.009, 0, 0, 0, 1.0, +1.000064E+00, -1.089466E-11, 0.006362819, -7.850687e-05, 0.005997753, 355.7666
1681190841.078134, 0, 0.00599724, -0.0008093381, 0.006414086, 356.009, 0, 0, 0, 0.5, +5.000437E-01, -2.477346E-10, 0.006362819, -7.850687e-05, 0.006363303, 356.009
1681190847.8023438, 0, 0.00599724, -0.0004439224, 0.006414086, 2.5818, 0, 0, 0, 0.0, +3.946414E-05, -1.160668E-09, 0.006362819, -0.0004439224, 0.006378286, 356.009
1681190854.5238335, 0, 0.00599724, -0.0004439224, 0.006013647, 359.25, 0, 0, 0, 0.0, +3.825300E-05, -1.001427E-09, 0.006362819, 0.0002869087, 0.006013647, 359.2931
1681190861.2631803, 0, 0.006362819, -7.850687e-05, 0.006378286, 356.009, 0, 0, 0, -0.5, -4.999356E-01, -1.965454E-09, 0.006362819, -0.0004439224, 0.006363303, 359.2931
1681190867.9805248, 0, 0.00599724, -0.0004439224, 0.006378286, 355.7666, 0, 0, 0, -1.0, -9.999346E-01, -3.420378E-09, 0.006362819, -0.0004439224, 0.006378286, 356.009
1681190874.7006142, 0, 0.006362819, -0.0004439224, 0.006743026, 359.25, 0, 0, 0, -1.5, -1.499921E+00, -4.278733E-09, 0.00599724, -0.0004439224, 0.006369284, 356.009
1681190881.3769755, 0, 0.00599724, -0.0004439224, 0.006378286, 355.7666, 0, 0, 0, -2.0, -1.999868E+00, -6.050429E-09, 0.00599724, -0.0008093381, 0.006013647, 359.2931
1681190888.1241076, 0, 0.006362819, -0.0004439224, 0.006013647, 355.7666, 0, 0, 0, -2.5, -2.499348E+00, -7.204697E-09, 0.00599724, -0.0008093381, 0.006051604, 359.2931
1681190894.8222632, 0, 0.006728398, -0.0004439224, 0.006378286, 356.009, 0, 0, 0, -3.0, -2.999188E+00, -8.859757E-09, 0.00599724, -7.850687e-05, 0.006378286, 359.25
1681190901.5583627, 0, 0.00599724, -7.850687e-05, 0.006363303, 359.25, 0, 0, 0, -3.5, -3.498731E+00, -1.077146E-08, 0.00599724, -0.0004439224, 0.006013647, 355.7666
1681190908.2840395, 0, 0.00599724, -7.850687e-05, 0.006013647, 352.3143, 0, 0, 0, -4.0, -3.998722E+00, -1.276307E-08, 0.00599724, -0.0008093381, 0.00564913, 359.25
1681190914.9960074, 0, 0.00599724, -0.0004439224, 0.005997753, 355.7666, 0, 0, 0, -4.5, -4.499053E+00, -1.466750E-08, 0.00563166, -0.0008093381, 0.006051604, 355.7666
1681190921.7077634, 0, 0.00599724, -0.0004439224, 0.005689519, 359.25, 0, 0, 0, -5.0, -4.999347E+00, -1.629570E-08, 0.00599724, -0.0004439224, 0.006051604, 359.25
1681190928.4372766, 0, 0.00563166, -0.0004439224, 0.006013647, 355.7666, 0, 0, 0, -5.5, -5.499446E+00, -1.834947E-08, 0.00599724, -7.850687e-05, 0.006013647, 356.009
1681190935.1443381, 0, 0.00599724, -0.0004439224, 0.006051604, 359.25, 0, 0, 0, -6.0, -5.999307E+00, -2.053002E-08, 0.006362819, -0.0008093381, 0.005997753, 359.25
1681190941.8540716, 0, 0.00599724, -0.0004439224, 0.006414086, 355.7666, 0, 0, 0, -6.5, -6.498897E+00, -2.270926E-08, 0.00599724, -7.850687e-05, 0.00564913, 355.7666
1681190948.5895154, 0, 0.00599724, -0.0004439224, 0.00564913, 356.009, 0, 0, 0, -7.0, -6.998985E+00, -2.499326E-08, 0.00563166, -0.0004439224, 0.006378286, 2.91645
1681190955.3277097, 0, 0.00599724, -0.0008093381, 0.005997753, 2.738949, 0, 0, 0, -7.5, -7.499568E+00, -2.736691E-08, 0.00599724, -0.0008093381, 0.005997753, 355.7666
1681190962.0635612, 0, 0.00599724, -0.0004439224, 0.006013647, 359.2013, 0, 0, 0, -8.0, -7.999836E+00, -3.009354E-08, 0.00563166, -0.0004439224, 0.006051604, 355.4929
1681190968.7929626, 0, 0.00563166, -0.0008093381, 0.006013647, 355.4929, 0, 0, 0, -8.5, -8.499546E+00, -3.247809E-08, 0.00599724, -7.850687e-05, 0.005997753, 355.7666
1681190975.5198333, 0, 0.005266081, -0.0008093381, 0.005689519, 355.4929, 0, 0, 0, -9.0, -8.999032E+00, -3.523336E-08, 0.00563166, -7.850687e-05, 0.006013647, 359.25
1681190982.209682, 0, 0.00599724, -7.850687e-05, 0.006013647, 355.7666, 0, 0, 0, -9.5, -9.499216E+00, -3.739693E-08, 0.00563166, -0.0004439224, 0.006013647, 355.7666
1681190988.9272597, 0, 0.00563166, -0.0004439224, 0.006013647, 355.7666, 0, 0, 0, -10.0, -9.999559E+00, -4.015383E-08, 0.00599724, -0.0004439224, 0.005632207, 355.7666
1681190995.674111, 0, 0.00563166, -0.0008093381, 0.00564913, 359.25, 0, 0, 0, -10.5, -1.049985E+01, -4.273279E-08, 0.00599724, -7.850687e-05, 0.006013647, 355.4929
1681191002.375668, 0, 0.00563166, -0.0004439224, 0.005632207, 355.4929, 0, 0, 0, -11.0, -1.099981E+01, -4.501788E-08, 0.00599724, -7.850687e-05, 0.00564913, 355.7666
1681191009.0982397, 0, 0.00599724, -0.0008093381, 0.006051604, 359.25, 0, 0, 0, -11.5, -1.149963E+01, -4.772645E-08, 0.006362819, -0.0008093381, 0.005689519, 355.7666
1681191015.8197951, 0, 0.00563166, -0.0008093381, 0.005632207, 352.3143, 0, 0, 0, -12.0, -1.199920E+01, -5.022467E-08, 0.00563166, -0.0004439224, 0.005689519, 355.4929
1681191022.531822, 0, 0.00563166, -0.0008093381, 0.006051604, 359.2013, 0, 0, 0, -12.5, -1.249942E+01, -5.283847E-08, 0.00599724, -0.0004439224, 0.006013647, 359.2013
1681191029.273838, 0, 0.005266081, -0.0008093381, 0.00564913, 355.4929, 0, 0, 0, -13.0, -1.299964E+01, -5.541277E-08, 0.00563166, -0.0004439224, 0.006013647, 355.4929
1681191036.0138268, 0, 0.00563166, -7.850687e-05, 0.00564913, 359.2013, 0, 0, 0, -13.5, -1.350015E+01, -5.788647E-08, 0.00563166, -0.0004439224, 0.006051604, 359.25
1681191042.742169, 0, 0.00563166, -0.0004439224, 0.00564913, 359.25, 0, 0, 0, -14.0, -1.399964E+01, -6.067454E-08, 0.00563166, -0.0004439224, 0.00564913, 355.4929
1681191049.461921, 0, 0.00563166, -0.0008093381, 0.005632207, 351.8219, 0, 0, 0, -14.5, -1.449912E+01, -6.293298E-08, 0.00563166, -0.0008093381, 0.005689519, 355.4929
1681191056.1886096, 0, 0.00563166, -0.0008093381, 0.005689519, 355.4929, 0, 0, 0, -15.0, -1.499895E+01, -6.534158E-08, 0.00563166, -0.0008093381, 0.00564913, 351.8219
1681191062.927218, 0, 0.00563166, -0.0004439224, 0.00564913, 355.7666, 0, 0, 0, -15.5, -1.549950E+01, -6.711267E-08, 0.00563166, -0.0004439224, 0.005632207, 355.4929
1681191069.608694, 0, 0.005266081, -0.0004439224, 0.005689519, 351.2626, 0, 0, 0, -16.0, -1.599972E+01, -6.894422E-08, 0.00563166, -0.0004439224, 0.00564913, 351.8219
1681191076.333466, 0, 0.00563166, -0.0008093381, 0.00564913, 355.4929, 0, 0, 0, -16.5, -1.649940E+01, -7.123234E-08, 0.00563166, -0.0008093381, 0.00564913, 359.25
1681191083.0454662, 0, 0.00563166, -0.0004439224, 0.005284759, 359.2013, 0, 0, 0, -17.0, -1.699884E+01, -7.320241E-08, 0.005266081, -0.0004439224, 0.005689519, 355.4929
1681191089.771395, 0, 0.00563166, -0.0004439224, 0.005284759, 351.8219, 0, 0, 0, -17.5, -1.749872E+01, -7.527858E-08, 0.00599724, -0.0004439224, 0.00564913, 355.4929
1681191096.5008576, 0, 0.00563166, -0.0004439224, 0.00564913, 355.7666, 0, 0, 0, -18.0, -1.799900E+01, -7.774356E-08, 0.005266081, -0.0004439224, 0.005284759, 355.4929
1681191103.2228794, 0, 0.00599724, -0.0008093381, 0.005284759, 355.4929, 0, 0, 0, -18.5, -1.849927E+01, -7.952610E-08, 0.00563166, -0.0004439224, 0.005632207, 351.8219
1681191109.939, 0, 0.00563166, -0.0004439224, 0.00564913, 355.4929, 0, 0, 0, -19.0, -1.899929E+01, -8.167624E-08, 0.00563166, -0.0004439224, 0.00564913, 355.1815
1681191116.6442392, 0, 0.00563166, -0.0004439224, 0.005689519, 355.4929, 0, 0, 0, -19.5, -1.949907E+01, -8.399605E-08, 0.00563166, -0.0008093381, 0.00564913, 359.2013
1681191123.3512576, 0, 0.005266081, -0.0008093381, 0.005327911, 351.8219, 0, 0, 0, -20.0, -1.999868E+01, -8.577091E-08, 0.00563166, -0.0004439224, 0.00564913, 352.3143
1681191130.0835478, 0, 0.00563166, -7.850687e-05, 0.006013647, 355.4929, 0, 0, 0, -20.5, -2.049880E+01, -8.805716E-08, 0.00563166, -0.0008093381, 0.005284759, 351.8219
1681191136.7992945, 0, 0.005266081, -0.0008093381, 0.005284759, 355.4929, 0, 0, 0, -21.0, -2.099914E+01, -8.984578E-08, 0.005266081, -0.0004439224, 0.005689519, 355.4929
1681191143.5333369, 0, 0.005266081, -0.0004439224, 0.005327911, 355.1815, 0, 0, 0, -21.5, -2.149068E+01, -9.186628E-08, 0.00563166, -0.0004439224, 0.00564913, 355.1815
1681191150.239402, 0, 0.005266081, -0.0004439224, 0.005689519, 355.1815, 0, 0, 0, -22.0, -2.199145E+01, -9.398541E-08, 0.00563166, -0.0008093381, 0.005689519, 351.2626
1681191156.9675944, 0, 0.00563166, -0.0008093381, 0.00564913, 355.4929, 0, 0, 0, -22.5, -2.249209E+01, -9.637192E-08, 0.005266081, -0.0008093381, 0.005284759, 355.4929
1681191163.7143972, 0, 0.005266081, -0.0004439224, 0.005266666, 351.8219, 0, 0, 0, -23.0, -2.298939E+01, -9.856427E-08, 0.00563166, -0.0004439224, 0.005327911, 351.2626
1681191170.426504, 0, 0.00563166, -0.0008093381, 0.005689519, 351.2626, 0, 0, 0, -23.5, -2.349032E+01, -1.004495E-07, 0.005266081, -0.0008093381, 0.005327911, 355.4929
1681191177.1354015, 0, 0.005266081, -0.0004439224, 0.005327911, 351.8219, 0, 0, 0, -24.0, -2.399078E+01, -1.025920E-07, 0.00563166, -0.0004439224, 0.005266666, 355.1815
1681191183.8818843, 0, 0.005266081, -0.0008093381, 0.005284759, 348.2172, 0, 0, 0, -24.5, -2.449138E+01, -1.048491E-07, 0.00563166, -0.0004439224, 0.005284759, 351.2626
1681191190.6025455, 0, 0.00563166, -0.0008093381, 0.00564913, 355.1815, 0, 0, 0, -25.0, -2.499208E+01, -1.067787E-07, 0.00563166, -0.0008093381, 0.005284759, 351.2626
1681191197.315137, 0, 0.004900502, -0.0004439224, 0.004920568, 351.2626, 0, 0, 0, -25.0, -2.499211E+01, -1.061833E-07, 0.00563166, -0.0004439224, 0.005284759, 359.2013
1681191204.039969, 0, 0.00563166, -0.0008093381, 0.005284759, 355.4929, 0, 0, 0, -24.5, -2.449145E+01, -1.033860E-07, 0.005266081, -0.0008093381, 0.005327911, 359.1459
1681191210.7587426, 0, 0.00563166, -0.0004439224, 0.005284759, 355.4929, 0, 0, 0, -24.0, -2.399073E+01, -1.002616E-07, 0.005266081, -0.0004439224, 0.005266666, 355.1815
1681191217.490666, 0, 0.00563166, -0.0008093381, 0.005266666, 355.4929, 0, 0, 0, -23.5, -2.349018E+01, -9.769543E-08, 0.005266081, -0.0008093381, 0.005327911, 351.8219
1681191224.2260368, 0, 0.005266081, -0.0004439224, 0.00564913, 351.8219, 0, 0, 0, -23.0, -2.298932E+01, -9.467868E-08, 0.005266081, -0.0008093381, 0.005284759, 355.4929
1681191230.9481559, 0, 0.00563166, -7.850687e-05, 0.00564913, 351.2626, 0, 0, 0, -22.5, -2.249184E+01, -9.230536E-08, 0.005266081, -0.0008093381, 0.005284759, 355.4929
1681191237.6667757, 0, 0.00563166, -0.0004439224, 0.005632207, 355.4929, 0, 0, 0, -22.0, -2.199120E+01, -8.940874E-08, 0.005266081, -0.0004439224, 0.00564913, 355.1815
1681191244.4085102, 0, 0.005266081, -0.0004439224, 0.005284759, 351.8219, 0, 0, 0, -21.5, -2.149054E+01, -8.691514E-08, 0.00563166, -0.0008093381, 0.005689519, 355.4929
1681191251.1277263, 0, 0.00563166, -0.0008093381, 0.005689519, 355.1815, 0, 0, 0, -21.0, -2.099906E+01, -8.434390E-08, 0.005266081, -0.0004439224, 0.00564913, 351.8219
1681191257.8768256, 0, 0.00563166, -7.850687e-05, 0.00564913, 359.1459, 0, 0, 0, -20.5, -2.049883E+01, -8.149885E-08, 0.005266081, -0.0004439224, 0.00564913, 355.4929
1681191264.5950034, 0, 0.00563166, -0.0008093381, 0.005689519, 355.4929, 0, 0, 0, -20.0, -1.999864E+01, -7.932154E-08, 0.005266081, -0.0008093381, 0.005327911, 351.2626
1681191271.310189, 0, 0.00563166, 0.0002869087, 0.00564913, 355.4929, 0, 0, 0, -19.5, -1.949914E+01, -7.648793E-08, 0.005266081, -0.0004439224, 0.005689519, 359.1459
1681191278.0322382, 0, 0.005266081, -0.0004439224, 0.005689519, 351.8219, 0, 0, 0, -19.0, -1.899928E+01, -7.425241E-08, 0.00563166, -0.0004439224, 0.005638964, 359.2013
1681191284.760968, 0, 0.00563166, -0.0008093381, 0.00564913, 351.8219, 0, 0, 0, -18.5, -1.849926E+01, -7.169125E-08, 0.00563166, -0.0008093381, 0.00564913, 359.2013
1681191291.511755, 0, 0.00563166, -0.0008093381, 0.005284759, 359.2013, 0, 0, 0, -18.0, -1.799902E+01, -6.943394E-08, 0.00563166, -0.0008093381, 0.006414086, 355.4929
1681191298.267494, 0, 0.00563166, -0.0004439224, 0.006013647, 355.4929, 0, 0, 0, -17.5, -1.749867E+01, -6.722371E-08, 0.00563166, -0.0004439224, 0.006013647, 355.4929
1681191304.9867845, 0, 0.00599724, -0.0004439224, 0.00564913, 355.7666, 0, 0, 0, -17.0, -1.699881E+01, -6.464710E-08, 0.00563166, -0.0004439224, 0.00564913, 355.4929
1681191311.6857018, 0, 0.00563166, -0.0008093381, 0.00564913, 351.8219, 0, 0, 0, -16.5, -1.649937E+01, -6.256064E-08, 0.00599724, -0.0008093381, 0.005632207, 355.4929
1681191318.4042804, 0, 0.00563166, -7.850687e-05, 0.005689519, 359.25, 0, 0, 0, -16.0, -1.599971E+01, -6.006875E-08, 0.00563166, -0.0008093381, 0.005689519, 351.8219
1681191325.1365786, 0, 0.00563166, -0.0008093381, 0.00564913, 355.7666, 0, 0, 0, -15.5, -1.549944E+01, -5.801041E-08, 0.00599724, -0.0008093381, 0.00564913, 355.4929
1681191331.8690202, 0, 0.00563166, -0.0004439224, 0.005632207, 351.8219, 0, 0, 0, -15.0, -1.499894E+01, -5.582633E-08, 0.00563166, -0.0008093381, 0.00564913, 359.2013
1681191338.6040843, 0, 0.00563166, -0.0008093381, 0.006013647, 355.7666, 0, 0, 0, -14.5, -1.449908E+01, -5.359085E-08, 0.00599724, -0.0004439224, 0.005689519, 355.4929
1681191345.3258893, 0, 0.00563166, -0.0004439224, 0.00564913, 355.7666, 0, 0, 0, -14.0, -1.399964E+01, -5.128938E-08, 0.00599724, -0.0004439224, 0.005638964, 359.25
1681191352.054816, 0, 0.005266081, -7.850687e-05, 0.006051604, 355.4929, 0, 0, 0, -13.5, -1.350015E+01, -4.898510E-08, 0.00599724, -7.850687e-05, 0.00564913, 355.4929
1681191358.7962394, 0, 0.00563166, -0.0004439224, 0.005997753, 355.4929, 0, 0, 0, -13.0, -1.299960E+01, -4.705370E-08, 0.00599724, -0.0004439224, 0.005632207, 359.25
1681191365.5119789, 0, 0.00563166, -0.0004439224, 0.005997753, 355.7666, 0, 0, 0, -12.5, -1.249937E+01, -4.489615E-08, 0.00599724, -0.0004439224, 0.006051604, 359.2013
1681191372.2144186, 0, 0.00599724, -7.850687e-05, 0.006013647, 352.3143, 0, 0, 0, -12.0, -1.199914E+01, -4.271985E-08, 0.00599724, -0.0004439224, 0.006013647, 355.4929
1681191378.909325, 0, 0.00599724, -0.0008093381, 0.006051604, 355.4929, 0, 0, 0, -11.5, -1.149963E+01, -4.035962E-08, 0.00599724, -7.850687e-05, 0.00564913, 355.4929
1681191385.6280627, 0, 0.00563166, -0.0008093381, 0.005632207, 355.4929, 0, 0, 0, -11.0, -1.099981E+01, -3.819366E-08, 0.00563166, -0.0008093381, 0.006013647, 359.25
1681191392.350299, 0, 0.00599724, -0.0008093381, 0.005689519, 359.25, 0, 0, 0, -10.5, -1.049982E+01, -3.650976E-08, 0.00599724, -7.850687e-05, 0.006013647, 359.25
1681191399.1054265, 0, 0.00599724, -0.0008093381, 0.006013647, 359.2013, 0, 0, 0, -10.0, -9.999561E+00, -3.440587E-08, 0.00599724, -0.0008093381, 0.006013647, 355.7666
1681191405.8474889, 0, 0.00599724, -7.850687e-05, 0.006013647, 352.3143, 0, 0, 0, -9.5, -9.499169E+00, -3.244070E-08, 0.00599724, -0.0008093381, 0.006013647, 356.009
