t,i,temp_desired,temp_tc,temp_therm,res_therm
1681789803.7523704,21.756316552929178,0.00591647654152332,21.7450504,15.36406910821584,1006.32129
1681789808.7394066,21.83959336119105,0.03178139934514165,21.7795886,15.415796852604556,1006.47449
1681789813.756302,21.923229907326,0.04420844818240946,21.8424358,15.469289944276401,1006.63293
1681789818.7618906,22.00674060421397,0.07345086173174423,21.874094,15.513613526271273,1006.76422
1681789823.7710905,22.089949320129648,0.104361822692824,21.9047412,15.563703400334918,1006.9126
1681789828.7716825,22.173486286771393,0.13063376818298078,21.9470558,15.617269830365903,1007.07129
1681789833.7808352,22.25702642438024,0.16631962114367604,21.9734458,15.666258897374549,1007.21643
1681789838.7882338,22.340513072780862,0.19267986370133722,22.0202751,15.719736659936432,1007.37488
1681789843.8171635,22.42410544790039,0.22213326527845006,22.0630702,15.773848244198772,1007.53522
1681789848.802816,22.5074220283549,0.24907428871457624,22.1122627,15.83691477110057,1007.72211
1681789853.8319905,22.59104759531428,0.2655746830743006,22.1833343,15.900984596356256,1007.91199
1681789858.827633,22.6744186901769,0.28082882776003343,22.2570648,15.96712693509802,1008.10803
1681789863.8677151,22.758372011156972,0.29999355233479175,22.3245201,16.04069822205769,1008.32611
1681789868.8341417,22.84106441177139,0.3090342634103891,22.4105205,16.115682018825908,1008.5484
1681789873.8444712,22.924668993922168,0.3222848915173523,22.4894542,16.198624274667036,1008.79431
1681789878.8411028,23.007891069225565,0.3238999958996901,22.5903244,16.286065665110847,1009.05359
1681789883.8403947,23.091369440527853,0.32050613256403077,22.7001514,16.38073909410892,1009.33435
1681789888.8621447,23.17494686680247,0.3072146898647502,22.8277282,16.478859044394422,1009.62537
1681789893.8666396,23.258402246606444,0.2846950295879138,22.9706535,16.58449274168986,1009.93872
1681789898.8949628,23.342070140810904,0.25275980500568573,23.1288852,16.68614395272173,1010.2403
1681789903.8879774,23.425387015314993,0.20982401264060518,23.3041362,16.79769158342871,1010.57129
1681789908.9188004,23.509174595646158,0.16995404118415755,23.4696521,16.909427401673845,1010.90289
1681789913.9204047,23.592715973031616,0.12178114420267849,23.6468334,17.01802292896039,1011.22522
1681789918.9526691,23.676337117326355,0.08858945716859057,23.7910823,17.13496886970047,1011.57239
1681789923.9616902,23.759840613973235,0.04795948497489552,23.9464855,17.24784437195729,1011.90753
1681789928.97242,23.84333191948344,0.01583854094663878,24.0822353,17.351846294774315,1012.21637
1681789933.9662642,23.926589241000112,0,24.20261,17.45223743450894,1012.51453
1681789938.9788902,24.010189626983898,0,24.2906608,17.55090781593418,1012.80762
1681789943.9912982,24.09367795226186,0,24.3862094,17.640628222987797,1013.07416
1681789949.0089047,24.17730568485667,0,24.4574718,17.729452301050085,1013.33807
1681789954.0062542,24.26074253953705,0,24.5215568,17.806686092073665,1013.56757
1681789959.0333033,24.344346772007242,0,24.5753173,17.87745793403815,1013.77789
1681789964.0331426,24.42768880364507,0,24.6175804,17.94571964057359,1013.98077
1681789969.0376565,24.511192816865538,0.026181471628633435,24.6326293,18.00594794369235,1014.15979
1681789974.0583394,24.594765045615134,0.05370486215145888,24.6579837,18.066702697025942,1014.34039
1681789979.0676153,24.678309331707254,0.08840734725673714,24.6724185,18.11996148488559,1014.49872
1681789984.0798752,24.761790993185933,0.12629501529021908,24.6840248,18.17048523240277,1014.64893
1681789989.0889027,24.845304658385214,0.16304360684948993,24.7012443,18.21617924023482,1014.78479
1681789994.1111727,24.9292286856692,0.20607334259936827,24.710165,18.2646649870207,1014.92896
1681789999.0888872,25.012131089341736,0.24338457019730764,24.7323474,18.30897763519687,1015.06073
1681790004.1104634,25.095632801822916,0.2806451095196215,24.7582511,18.359467924587236,1015.21088
1681790009.1337173,25.179378674797313,0.3200572726323895,24.7830486,18.407429574853072,1015.35352
1681790014.1323612,25.262748502067822,0.3590508013193403,24.8110179,18.46382009830353,1015.52124
1681790019.1283872,25.346076502772267,0.38667203924086935,24.863245,18.52379994108711,1015.69965
